timestamp,market_slug,outcome,best_bid,best_ask,mid,spread
1767715407.422976,btc-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715407.423222,btc-updown-15m-1767715200,UP,0.68,0.66,0.67,-0.020000000000000018
1767715408.843321,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715408.843786,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715410.201665,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715410.2021298,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715411.767049,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715411.767324,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715413.385231,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715413.385346,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715414.738971,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715414.739248,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715416.071975,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715416.0721128,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715417.4229739,btc-updown-15m-1767715200,UP,0.66,0.64,0.65,-0.020000000000000018
1767715417.4252212,btc-updown-15m-1767715200,DOWN,0.36,0.34,0.35,-0.019999999999999962
1767715418.8798232,btc-updown-15m-1767715200,DOWN,0.36,0.34,0.35,-0.019999999999999962
1767715418.88044,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715420.246774,btc-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715420.247047,btc-updown-15m-1767715200,DOWN,0.32,0.31,0.315,-0.010000000000000009
1767715421.7456079,btc-updown-15m-1767715200,DOWN,0.32,0.31,0.315,-0.010000000000000009
1767715421.745876,btc-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715423.1292758,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715423.129683,btc-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715424.494802,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715424.495258,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715425.828662,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715425.829637,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715427.15968,btc-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715427.160491,btc-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715428.4987462,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715428.499158,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715429.840835,btc-updown-15m-1767715200,UP,0.68,0.65,0.665,-0.030000000000000027
1767715429.841333,btc-updown-15m-1767715200,DOWN,0.35,0.32,0.33499999999999996,-0.02999999999999997
1767715431.182305,btc-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715431.182764,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715432.532969,btc-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715432.533443,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715433.870807,btc-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715433.871087,btc-updown-15m-1767715200,UP,0.68,0.66,0.67,-0.020000000000000018
1767715435.222433,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715435.223657,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715436.758333,btc-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715436.758544,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715438.093481,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715438.093676,btc-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715439.426212,btc-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715439.426272,btc-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715440.7613099,btc-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715440.7614038,btc-updown-15m-1767715200,DOWN,0.32,0.31,0.315,-0.010000000000000009
1767715442.1136189,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715442.113667,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715443.468117,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715443.468277,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715444.8308392,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715444.8312352,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715446.1668758,btc-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715446.167138,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715447.517438,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715447.5177321,btc-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715448.855937,btc-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715448.856193,btc-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715450.195853,btc-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715450.196264,btc-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715451.634248,btc-updown-15m-1767715200,DOWN,0.34,0.33,0.335,-0.010000000000000009
1767715451.634636,btc-updown-15m-1767715200,UP,0.67,0.66,0.665,-0.010000000000000009
1767715453.23944,btc-updown-15m-1767715200,DOWN,0.31,0.3,0.305,-0.010000000000000009
1767715453.2399292,btc-updown-15m-1767715200,UP,0.7,0.69,0.695,-0.010000000000000009
1767715454.8739681,btc-updown-15m-1767715200,DOWN,0.27,0.26,0.265,-0.010000000000000009
1767715454.874381,btc-updown-15m-1767715200,UP,0.74,0.73,0.735,-0.010000000000000009
1767715456.6695292,btc-updown-15m-1767715200,UP,0.73,0.72,0.725,-0.010000000000000009
1767715456.669733,btc-updown-15m-1767715200,DOWN,0.28,0.27,0.275,-0.010000000000000009
1767715458.020449,btc-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715458.0207229,btc-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715459.348767,btc-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715459.3489149,btc-updown-15m-1767715200,DOWN,0.32,0.31,0.315,-0.010000000000000009
1767715460.689294,btc-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715460.689429,btc-updown-15m-1767715200,UP,0.68,0.66,0.67,-0.020000000000000018
1767715462.0404139,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715462.041417,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715463.3937201,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715463.394001,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715465.056675,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715465.0570219,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715466.398666,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715466.398889,btc-updown-15m-1767715200,UP,0.66,0.64,0.65,-0.020000000000000018
1767715468.039088,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715468.039626,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715469.374848,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715469.375045,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715470.706754,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715470.706812,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715472.070101,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715472.070175,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715473.402644,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715473.403119,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715474.739949,btc-updown-15m-1767715200,DOWN,0.33,0.32,0.325,-0.010000000000000009
1767715474.750574,btc-updown-15m-1767715200,UP,0.68,0.67,0.675,-0.010000000000000009
1767715476.076436,btc-updown-15m-1767715200,DOWN,0.34,0.32,0.33,-0.020000000000000018
1767715476.076566,btc-updown-15m-1767715200,UP,0.68,0.66,0.67,-0.020000000000000018
1767715477.410105,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715477.410444,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715478.7870731,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715478.787162,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715480.1373708,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715480.137658,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715481.493515,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715481.493898,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715482.836622,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715482.83676,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715484.181271,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715484.182027,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715485.5402439,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715485.540353,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715486.907836,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715486.907923,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715488.264566,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715488.264978,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715489.623303,btc-updown-15m-1767715200,UP,0.58,0.57,0.575,-0.010000000000000009
1767715489.623651,btc-updown-15m-1767715200,DOWN,0.43,0.42,0.425,-0.010000000000000009
1767715490.987108,btc-updown-15m-1767715200,DOWN,0.43,0.42,0.425,-0.010000000000000009
1767715490.988141,btc-updown-15m-1767715200,UP,0.58,0.57,0.575,-0.010000000000000009
1767715492.42313,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715492.423608,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715493.7726588,btc-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715493.773171,btc-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715495.122251,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715495.122698,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715496.482904,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715496.483364,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715497.838646,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715497.8389099,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715499.1674318,btc-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715499.167454,btc-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715500.74222,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715500.742496,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715502.626749,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715502.626942,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715503.9708312,btc-updown-15m-1767715200,UP,0.66,0.65,0.655,-0.010000000000000009
1767715503.972016,btc-updown-15m-1767715200,DOWN,0.35,0.34,0.345,-0.009999999999999953
1767715505.318042,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715505.3182411,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715506.8506749,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715506.850771,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715508.42344,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715508.4236538,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715509.784247,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715509.784539,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715511.1438878,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715511.1441112,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715512.848935,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715512.850105,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715514.280021,btc-updown-15m-1767715200,DOWN,0.39,0.38,0.385,-0.010000000000000009
1767715514.280235,btc-updown-15m-1767715200,UP,0.62,0.61,0.615,-0.010000000000000009
1767715515.6225128,btc-updown-15m-1767715200,DOWN,0.45,0.44,0.445,-0.010000000000000009
1767715515.622795,btc-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715516.9971101,btc-updown-15m-1767715200,DOWN,0.47,0.46,0.46499999999999997,-0.009999999999999953
1767715516.997586,btc-updown-15m-1767715200,UP,0.54,0.53,0.535,-0.010000000000000009
1767715518.371066,btc-updown-15m-1767715200,DOWN,0.46,0.45,0.455,-0.010000000000000009
1767715518.371213,btc-updown-15m-1767715200,UP,0.55,0.54,0.545,-0.010000000000000009
1767715519.7010088,btc-updown-15m-1767715200,UP,0.54,0.53,0.535,-0.010000000000000009
1767715519.713255,btc-updown-15m-1767715200,DOWN,0.47,0.46,0.46499999999999997,-0.009999999999999953
1767715521.055831,btc-updown-15m-1767715200,UP,0.5,0.49,0.495,-0.010000000000000009
1767715521.0559528,btc-updown-15m-1767715200,DOWN,0.51,0.5,0.505,-0.010000000000000009
1767715522.389178,btc-updown-15m-1767715200,UP,0.5,0.49,0.495,-0.010000000000000009
1767715522.389533,btc-updown-15m-1767715200,DOWN,0.51,0.5,0.505,-0.010000000000000009
1767715523.7236538,btc-updown-15m-1767715200,DOWN,0.52,0.51,0.515,-0.010000000000000009
1767715523.7238998,btc-updown-15m-1767715200,UP,0.49,0.48,0.485,-0.010000000000000009
1767715525.310148,btc-updown-15m-1767715200,UP,0.46,0.45,0.455,-0.010000000000000009
1767715525.310225,btc-updown-15m-1767715200,DOWN,0.55,0.54,0.545,-0.010000000000000009
1767715526.649941,btc-updown-15m-1767715200,UP,0.47,0.46,0.46499999999999997,-0.009999999999999953
1767715526.650132,btc-updown-15m-1767715200,DOWN,0.54,0.53,0.535,-0.010000000000000009
1767715528.0564349,btc-updown-15m-1767715200,UP,0.49,0.48,0.485,-0.010000000000000009
1767715528.0565472,btc-updown-15m-1767715200,DOWN,0.52,0.51,0.515,-0.010000000000000009
1767715529.43873,btc-updown-15m-1767715200,DOWN,0.47,0.46,0.46499999999999997,-0.009999999999999953
1767715529.438945,btc-updown-15m-1767715200,UP,0.54,0.53,0.535,-0.010000000000000009
1767715531.235523,btc-updown-15m-1767715200,UP,0.48,0.47,0.475,-0.010000000000000009
1767715531.235762,btc-updown-15m-1767715200,DOWN,0.53,0.52,0.525,-0.010000000000000009
1767715532.582479,btc-updown-15m-1767715200,UP,0.51,0.5,0.505,-0.010000000000000009
1767715532.582656,btc-updown-15m-1767715200,DOWN,0.5,0.49,0.495,-0.010000000000000009
1767715533.9388318,btc-updown-15m-1767715200,DOWN,0.49,0.48,0.485,-0.010000000000000009
1767715533.939133,btc-updown-15m-1767715200,UP,0.52,0.51,0.515,-0.010000000000000009
1767715535.275885,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715535.276067,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715536.635742,btc-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715536.636141,btc-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715537.984427,btc-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715537.984589,btc-updown-15m-1767715200,DOWN,0.45,0.44,0.445,-0.010000000000000009
1767715539.335907,btc-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715539.336014,btc-updown-15m-1767715200,DOWN,0.45,0.44,0.445,-0.010000000000000009
1767715540.707524,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715540.7077131,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715542.3840482,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715542.384359,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715543.750814,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715543.7514,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715545.0876641,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715545.0879161,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715546.41571,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715546.4157948,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715547.777707,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715547.7778618,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715549.106221,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715549.1064231,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715550.449235,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715550.4494069,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715552.0728571,btc-updown-15m-1767715200,UP,0.63,0.62,0.625,-0.010000000000000009
1767715552.07288,btc-updown-15m-1767715200,DOWN,0.38,0.37,0.375,-0.010000000000000009
1767715553.404701,btc-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715553.404972,btc-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715554.7544231,btc-updown-15m-1767715200,DOWN,0.45,0.44,0.445,-0.010000000000000009
1767715554.754669,btc-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715556.143578,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715556.143719,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715557.4872088,btc-updown-15m-1767715200,UP,0.58,0.57,0.575,-0.010000000000000009
1767715557.4872682,btc-updown-15m-1767715200,DOWN,0.43,0.42,0.425,-0.010000000000000009
1767715558.823012,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715558.823234,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715560.163549,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715560.163877,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715561.496479,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715561.496934,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715562.846316,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715562.846775,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715564.230772,btc-updown-15m-1767715200,DOWN,0.4,0.38,0.39,-0.020000000000000018
1767715564.230892,btc-updown-15m-1767715200,UP,0.62,0.6,0.61,-0.020000000000000018
1767715565.897876,btc-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715565.898933,btc-updown-15m-1767715200,DOWN,0.32,0.31,0.315,-0.010000000000000009
1767715567.235001,btc-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715567.235223,btc-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715568.5792482,btc-updown-15m-1767715200,UP,0.73,0.72,0.725,-0.010000000000000009
1767715568.579367,btc-updown-15m-1767715200,DOWN,0.28,0.27,0.275,-0.010000000000000009
1767715569.911089,btc-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715569.911264,btc-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715571.266309,btc-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715571.2666008,btc-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715572.603405,btc-updown-15m-1767715200,UP,0.72,0.71,0.715,-0.010000000000000009
1767715572.60355,btc-updown-15m-1767715200,DOWN,0.29,0.28,0.28500000000000003,-0.009999999999999953
1767715573.9603279,btc-updown-15m-1767715200,UP,0.71,0.7,0.705,-0.010000000000000009
1767715573.960425,btc-updown-15m-1767715200,DOWN,0.3,0.29,0.295,-0.010000000000000009
1767715575.3154361,btc-updown-15m-1767715200,UP,0.69,0.68,0.685,-0.009999999999999898
1767715575.315532,btc-updown-15m-1767715200,DOWN,0.32,0.31,0.315,-0.010000000000000009
1767715576.6437728,btc-updown-15m-1767715200,DOWN,0.36,0.35,0.355,-0.010000000000000009
1767715576.644038,btc-updown-15m-1767715200,UP,0.65,0.64,0.645,-0.010000000000000009
1767715577.995101,btc-updown-15m-1767715200,DOWN,0.37,0.36,0.365,-0.010000000000000009
1767715577.995234,btc-updown-15m-1767715200,UP,0.64,0.63,0.635,-0.010000000000000009
1767715579.3369238,btc-updown-15m-1767715200,DOWN,0.39,0.38,0.385,-0.010000000000000009
1767715579.3573499,btc-updown-15m-1767715200,UP,0.62,0.61,0.615,-0.010000000000000009
1767715580.6819289,btc-updown-15m-1767715200,DOWN,0.39,0.38,0.385,-0.010000000000000009
1767715580.6821,btc-updown-15m-1767715200,UP,0.62,0.61,0.615,-0.010000000000000009
1767715582.037767,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715582.037816,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715583.3770812,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715583.377352,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715584.73029,btc-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715584.730589,btc-updown-15m-1767715200,DOWN,0.45,0.43,0.44,-0.020000000000000018
1767715586.684597,btc-updown-15m-1767715200,DOWN,0.46,0.45,0.455,-0.010000000000000009
1767715586.684885,btc-updown-15m-1767715200,UP,0.55,0.54,0.545,-0.010000000000000009
1767715588.021131,btc-updown-15m-1767715200,DOWN,0.46,0.45,0.455,-0.010000000000000009
1767715588.034403,btc-updown-15m-1767715200,UP,0.55,0.54,0.545,-0.010000000000000009
1767715589.6124969,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715589.612823,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715591.182283,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715591.1828659,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715592.5165062,btc-updown-15m-1767715200,DOWN,0.41,0.4,0.405,-0.009999999999999953
1767715592.516984,btc-updown-15m-1767715200,UP,0.6,0.59,0.595,-0.010000000000000009
1767715593.850441,btc-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715593.850683,btc-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715595.1825259,btc-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715595.183012,btc-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715596.547225,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715596.5476532,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715597.876383,btc-updown-15m-1767715200,DOWN,0.44,0.43,0.435,-0.010000000000000009
1767715597.881213,btc-updown-15m-1767715200,UP,0.57,0.56,0.565,-0.009999999999999898
1767715599.220887,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715599.2215831,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715600.5663412,btc-updown-15m-1767715200,DOWN,0.4,0.39,0.395,-0.010000000000000009
1767715600.566816,btc-updown-15m-1767715200,UP,0.61,0.6,0.605,-0.010000000000000009
1767715602.594131,btc-updown-15m-1767715200,UP,0.62,0.61,0.615,-0.010000000000000009
1767715602.5942101,btc-updown-15m-1767715200,DOWN,0.39,0.38,0.385,-0.010000000000000009
1767715603.923244,btc-updown-15m-1767715200,DOWN,0.45,0.44,0.445,-0.010000000000000009
1767715603.9234629,btc-updown-15m-1767715200,UP,0.56,0.55,0.555,-0.010000000000000009
1767715605.2908,btc-updown-15m-1767715200,DOWN,0.42,0.41,0.415,-0.010000000000000009
1767715605.5519218,btc-updown-15m-1767715200,UP,0.59,0.58,0.585,-0.010000000000000009
1767715606.634419,btc-updown-15m-1767715200,DOWN,0.46,0.45,0.455,-0.010000000000000009
1767715606.891392,btc-updown-15m-1767715200,UP,0.54,0.53,0.535,-0.010000000000000009
1767715608.239945,btc-updown-15m-1767715200,DOWN,0.53,0.52,0.525,-0.010000000000000009
1767715608.2408772,btc-updown-15m-1767715200,UP,0.45,0.43,0.44,-0.020000000000000018
